label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104
C,-356.26956735677607,-38.39713383313584,-58.948043868758276,-27.78051750556269,6.928834295145706,-5.9538727756188115,-19.363076296253944,-17.64794902936294,-13.480485168146734,-14.897696623853792,-11.717870817230247,-7.972797707183307,-7.05083691957566,31.970962450663684,10.31841664973246,13.924102228183846,11.88404212961211,7.8132839427948415,8.530216396276186,9.814549282185991,2.704064838586489,6.863818892824165,4.895650947723268,3.6404918907738852,5.25614257415765,2.488772089742955,-456.92056783494263,-49.757292098584614,-74.73795316121905,-46.0130575122094,-7.2363326103182946,-23.117929871215765,-41.25191895338146,-23.15824255288524,-23.309256137509614,-24.148820727121706,-19.123656060787265,-18.333102175031044,-12.937014953375826,-326.7022457758563,-10.697990230888582,-21.454381689548924,-11.388147648673861,23.124389416856452,7.239637796129992,-5.124252045297045,-12.494561133282858,2.8918129031908135,-6.814691675538837,-6.143429441278993,-0.7869195949140788,-2.019143507468882,25.573341050679822,25.573341050679822,25.573341050679822,25.573341050679822,25.573341050679822,3.739560854999377,2.9176073278484953,0.18809512146711446,-0.7322466048337071,-0.7322466048337084,-0.7322466048337084,-0.7322466048337084,-0.7322466048337084,1.6174123625174797,1.6174123625174797,1.6174123625174797,1.6174123625174797,1.617412362517478,1.0405939251156227,0.8816266452361304,0.7818238506463596,0.41903724713568086,0.41903724713568063,0.41903724713568063,0.41903724713568063,0.41903724713568063,-20.96086610506074,-20.96086610506074,-20.96086610506074,-20.96086610506074,-20.960866105060745,-2.8254711130810035,-3.1092801006922435,0.0941471841263455,2.100931795480171,2.1009317954801725,2.1009317954801725,2.1009317954801725,2.1009317954801725,1.97780881104424,1.97780881104424,1.97780881104424,1.97780881104424,1.9778088110442391,0.8685518564490422,1.2211032867517184,0.6041285761726582,0.6470414999062504,0.6470414999062506,0.6470414999062506,0.6470414999062506,0.6470414999062506
J,-178.76533159964634,-0.3835926490613428,-14.610589662092487,2.6138354826234558,-8.834026170425947,3.2630036363852386,-6.705924638327459,-1.0641247002925922,-4.640615527105042,0.08353887973264543,-1.2448910640807702,0.7717799024484262,-1.2912441211894277,37.195552981504,8.21989027117167,11.39586139251616,3.2927949095337197,3.6353053997326343,5.047889014478967,3.100491838748294,2.1524182558830702,2.227665722118553,1.5160841465418267,2.0024921970916534,1.6426524411597505,1.6917072222889693,-283.4350894820699,-16.863047129923952,-37.890939373283246,-3.425036837080385,-16.965806097625176,-7.676308612498048,-13.711666220917689,-6.193271332747999,-9.336617095177349,-3.9265105691479976,-5.332998181638395,-2.9881764211239332,-4.874740740392374,-125.7017501187824,17.212241975052862,10.986725229861992,8.648442370922375,-0.9159006960073028,10.514790506779455,-1.9164662370587648,2.582948595286113,-1.2660739910176049,4.228058213045333,3.5848913082995852,4.5063442728528145,3.212257953071279,11.84859610562939,11.84859610562939,11.84859610562939,11.84859610562939,11.84859610562939,0.4425104947734116,0.832193292222307,0.18509270993754406,0.5794531287275712,0.5794531287275709,0.5794531287275709,0.5794531287275709,0.5794531287275709,2.790545786138594,2.790545786138594,2.790545786138594,2.790545786138594,2.790545786138594,1.0533124019472966,0.8064193188626383,0.4200382443470963,0.3832612359315256,0.38326123593152533,0.38326123593152533,0.38326123593152533,0.38326123593152533,-10.602151879233302,-10.602151879233302,-10.602151879233302,-10.602151879233302,-10.602151879233304,0.09385598029625533,-0.47735315013665897,0.45810854292148684,-0.17786858935608038,-0.17786858935608002,-0.17786858935608002,-0.17786858935608002,-0.17786858935608002,2.3900183733778113,2.3900183733778113,2.3900183733778113,2.3900183733778113,2.3900183733778113,0.9997811113931643,0.8753558487132966,0.22735577733164816,0.2740234254788802,0.27402342547888026,0.27402342547888026,0.27402342547888026,0.27402342547888026
I,-415.1012841745452,-37.74700820274138,-82.32374908237291,-6.718231502166446,20.830025528397222,-12.46933558669135,-26.809835229292904,-17.947073913492677,-13.87384870993151,-0.8897245644927748,-1.9325138631397856,-10.026433954957565,-20.137804690917292,32.51735065030428,8.13229947151911,21.38053345088797,5.75413391008893,14.312632455882504,3.737981306667421,7.951514867604387,3.756433115120496,4.6789598926631255,3.7752853490343803,3.406903116705903,2.6898934855291974,3.5622006471825354,-513.5145142976612,-46.524172639775145,-110.56435504284917,-15.496963592091799,-3.712418253961503,-21.633876578018224,-42.624921161510755,-24.200144656261386,-21.377261825138376,-8.925888016015065,-6.021653729567227,-15.490276120205117,-27.15360512820768,-367.96338400565656,-11.064618594135514,-27.030791658031333,4.34712614896098,51.76746897715462,-5.40245319063961,-9.199156041339478,-10.43657175043139,-2.76942153214086,5.687274656072704,7.521135786219961,-3.8964042487033463,-12.364471773757558,29.493104472463944,29.493104472463944,29.493104472463944,29.493104472463944,29.493104472463944,4.7113548348329335,4.4027495814415785,-0.7570869903669494,-1.495510398345842,-1.4955103983458442,-1.4955103983458442,-1.4955103983458442,-1.4955103983458442,1.8443360179987724,1.8443360179987724,1.8443360179987724,1.8443360179987724,1.8443360179987702,1.3245663513829982,1.201147499335069,0.6704188164614792,0.7510435257819075,0.7510435257819079,0.7510435257819079,0.7510435257819079,0.7510435257819079,-25.148280283859357,-25.148280283859357,-25.148280283859357,-25.148280283859357,-25.148280283859357,-2.612220307476971,-3.0623480593067285,1.7767717214360847,1.4925392591379656,1.492539259137965,1.492539259137965,1.492539259137965,1.492539259137965,1.9224968051967488,1.9224968051967488,1.9224968051967488,1.9224968051967488,1.9224968051967513,0.7441161368481561,1.087099882072721,0.535313081936952,0.8103624539889924,0.8103624539889921,0.8103624539889921,0.8103624539889921,0.8103624539889921
J,-303.61802460079804,-8.863887754196751,-27.907401731692786,6.30379042415476,-19.33254482299792,-4.5728372612869554,-6.756979809488039,-3.5567250917668765,-6.977908908567121,-1.2966883786020291,-2.5234346568217636,-2.2128142976823892,-1.4268126459482242,68.39047678019213,7.767495466888868,9.691756835081872,3.504978906386143,4.018179454549703,2.5411826381814415,3.956459434292114,3.52943118882416,2.2176728614467267,2.4547718826905607,1.5862348289620474,1.908872841646047,2.0198478476569024,-403.6758811750602,-28.121317389374862,-47.64261808582556,1.8936788904164235,-25.609413691631858,-12.302433184184789,-15.075666695300518,-10.344521615636538,-10.661383931262105,-5.847700214757038,-4.473689181069604,-4.861166744852435,-3.932156438425474,-178.09246384169109,9.584392368445673,-7.536526830997165,17.631609597051465,-12.805443600688296,-0.8923756393930208,-0.2854943072689228,3.807202799226613,-2.829614595421268,1.9025802399882719,0.17966098613834047,2.214611122516933,2.3796866677000548,20.56510278191969,20.56510278191969,20.56510278191969,20.56510278191969,20.565102781919684,1.4318634992237083,1.7409969314932565,0.37820467129117763,1.490502076958498,1.4905020769584978,1.4905020769584978,1.4905020769584978,1.4905020769584978,4.671256494099266,4.671256494099266,4.671256494099266,4.671256494099266,4.671256494099264,0.3630664048002449,0.5194516900104726,0.16020614807094144,0.2685183876275555,0.2685183876275555,0.2685183876275555,0.2685183876275555,0.2685183876275555,-17.63872442243142,-17.63872442243142,-17.63872442243142,-17.63872442243142,-17.638724422431423,-0.033963560349108,-0.7211859708124285,0.6777906717399904,-0.719593175638929,-0.7195931756389288,-0.7195931756389288,-0.7195931756389288,-0.7195931756389288,4.15062868621867,4.15062868621867,4.15062868621867,4.15062868621867,4.1506286862186705,0.4462413530256217,0.41072497244780154,0.2941441043200449,0.25688402223362744,0.25688402223362766,0.25688402223362766,0.25688402223362766,0.25688402223362766
D,-210.49238531774742,-12.188983121553068,-33.53495389362738,9.29283608137965,3.711846824038531,5.12492177516801,-2.6847459714271165,-4.09824636372304,-2.7901942070426275,0.5396924492946926,3.2568542464456383,1.1914176690602227,-0.10627877420006407,36.530588005114275,8.521804871689683,12.464804179448397,6.465986334487935,4.923857298800077,3.463729661028183,3.665410748897416,1.5486917199348171,1.637587232732755,1.4647871930182714,1.5421471794155506,1.7073061901882265,0.9908137925490791,-317.2287865808844,-29.57953895963736,-51.49137962725203,-3.5621525161404963,-11.576905836456392,-2.1892504428636888,-12.34197286204275,-6.387193234603654,-5.213749067527628,-2.8507083772491533,0.05662137237861918,-2.2815172928792196,-2.337183111092685,-154.97410693242568,0.44830080512740833,-11.225736911458885,21.37865233516728,10.467379505551467,14.284699399872368,2.700289474896033,-0.5760834088168238,1.4938093033259918,3.6973231257282153,5.796408079158239,4.119278531624933,2.3741603804911335,15.210224604241633,15.210224604241633,15.210224604241633,15.210224604241633,15.210224604241633,1.8328370609579052,1.644675857716398,-0.7174426378236424,-0.17586459104190844,-0.17586459104190866,-0.17586459104190866,-0.17586459104190866,-0.17586459104190866,2.218993746508943,2.218993746508943,2.218993746508943,2.218993746508943,2.218993746508943,0.9018916236474116,0.5201309763764681,0.5536400121063041,0.4431438917305706,0.44314389173057045,0.44314389173057045,0.44314389173057045,0.44314389173057045,-13.237021762365147,-13.237021762365147,-13.237021762365147,-13.237021762365147,-13.237021762365147,-1.6060000936513674,-1.623573320147961,1.021779240299676,0.5560448398074913,0.5560448398074915,0.5560448398074915,0.5560448398074915,0.5560448398074915,2.1887077158231856,2.1887077158231856,2.1887077158231856,2.1887077158231856,2.188707715823185,0.9461725644890836,0.7116199049274676,0.4518408794414356,0.36800755834948984,0.36800755834948984,0.36800755834948984,0.36800755834948984,0.36800755834948984
G,-279.8387889628551,-7.744726835760736,-26.90017390820259,-20.445406869040298,-21.169974386843755,-4.821215448960538,-9.233632349615737,-6.132436382180487,-1.7103117956845106,4.613839028535435,8.224229664826321,11.654110932008628,10.770301318212649,65.29014742922391,9.553615669720582,6.8388270206818556,4.276811921054329,3.179537004876252,7.033096993521947,4.307840859237472,3.194514231354211,3.284573526823127,1.8229064746035801,3.10104008463862,3.2880897341921456,2.3258505124985644,-390.14457617209604,-26.305318941388297,-38.939553476497665,-26.106286465875883,-26.34085372836811,-22.998803988403722,-19.317574806070333,-13.266837915293731,-6.774180445019474,1.7303453577893642,1.2370166571734316,4.216539389440814,5.143208946850539,-197.5991538845389,12.897634094511636,-12.509600487554346,-12.179976878731617,-13.158365459957743,5.24569002677631,0.043029915294030496,-0.8291706617265313,5.386908861158057,8.349780989180744,14.557743102776243,16.610703243448505,15.34417058763487,19.471800909444617,19.471800909444617,19.471800909444617,19.471800909444617,19.471800909444617,2.759435546761443,4.221390937232358,4.049568547802154,3.714151356712221,3.7141513567122177,3.7141513567122177,3.7141513567122177,3.7141513567122177,4.261138046071243,4.261138046071243,4.261138046071243,4.261138046071243,4.261138046071243,1.3156080731951398,0.9055467040706712,0.5265367711219381,0.4399638549008475,0.4399638549008471,0.4399638549008471,0.4399638549008471,0.4399638549008471,-14.801974992552507,-14.801974992552507,-14.801974992552507,-14.801974992552507,-14.801974992552514,1.1644374696521,-0.17277142016478622,-0.05718984808202203,-0.37935706739472486,-0.3793570673947243,-0.3793570673947243,-0.3793570673947243,-0.3793570673947243,4.0000787854227555,4.0000787854227555,4.0000787854227555,4.0000787854227555,4.000078785422755,0.7135529157728345,0.8222434189823664,0.6291246471663573,0.5402190984469059,0.5402190984469063,0.5402190984469063,0.5402190984469063,0.5402190984469063
F,-218.41559689461292,6.9381592225397615,-41.26038126645096,-9.98868599346781,-18.307043114722077,-4.333675174457967,-8.083210973745468,-1.6028072095344255,-3.165267849889746,2.308830467558482,0.9433964138789647,3.2075792791579545,3.915782726575501,55.21083788773682,6.638059112343712,6.6964431959087785,3.64064158207666,4.40645181937102,4.0730820570137025,3.5078706737504795,1.6818954630263627,2.344317042139085,1.6590153608506375,2.017366231346412,0.8775503545630701,1.2220826230678137,-307.2309743426115,-8.253888028238773,-54.33597663218267,-19.248931139617433,-23.064077653102082,-12.963603275386406,-13.930186205382597,-5.246102059512898,-7.842638727560907,-0.6124662951899238,-2.589063248715071,2.3172415122117407,0.7217027911971621,-153.40217317927898,16.678878653392925,-28.211541946133302,-4.753974351359819,-9.01868119144494,1.75397975088742,0.7105074624126315,1.5978823380917666,3.7315352224519405,4.906209363153847,4.791093639722934,6.000468572398988,5.660027762613421,15.123129471451517,15.123129471451517,15.123129471451517,15.123129471451517,15.123129471451518,2.0460602489766995,3.9787013099831148,2.1456555680699143,2.224665319639665,2.2246653196396644,2.2246653196396644,2.2246653196396644,2.2246653196396644,3.692605634321422,3.692605634321422,3.692605634321422,3.692605634321422,3.692605634321422,0.9164467850433908,0.6102542351536054,0.46604580106794746,0.5537364363304922,0.5537364363304917,0.5537364363304917,0.5537364363304917,0.5537364363304917,-11.174344174641307,-11.174344174641307,-11.174344174641307,-11.174344174641307,-11.174344174641309,1.2467011604447862,-1.6196356208521787,-0.1557088161447939,-0.6545811342962906,-0.6545811342962902,-0.6545811342962902,-0.6545811342962902,-0.6545811342962902,3.3432783743912773,3.3432783743912773,3.3432783743912773,3.3432783743912773,3.3432783743912786,0.7367034491774987,0.7299987825253174,0.312614879318319,0.4289823065150352,0.42898230651503544,0.42898230651503544,0.42898230651503544,0.42898230651503544
C,-356.26956735677607,-38.39713383313584,-58.948043868758276,-27.78051750556269,6.928834295145706,-5.9538727756188115,-19.363076296253944,-17.64794902936294,-13.480485168146734,-14.897696623853792,-11.717870817230247,-7.972797707183307,-7.05083691957566,31.970962450663684,10.31841664973246,13.924102228183846,11.88404212961211,7.8132839427948415,8.530216396276186,9.814549282185991,2.704064838586489,6.863818892824165,4.895650947723268,3.6404918907738852,5.25614257415765,2.488772089742955,-456.92056783494263,-49.757292098584614,-74.73795316121905,-46.0130575122094,-7.2363326103182946,-23.117929871215765,-41.25191895338146,-23.15824255288524,-23.309256137509614,-24.148820727121706,-19.123656060787265,-18.333102175031044,-12.937014953375826,-326.7022457758563,-10.697990230888582,-21.454381689548924,-11.388147648673861,23.124389416856452,7.239637796129992,-5.124252045297045,-12.494561133282858,2.8918129031908135,-6.814691675538837,-6.143429441278993,-0.7869195949140788,-2.019143507468882,25.573341050679822,25.573341050679822,25.573341050679822,25.573341050679822,25.573341050679822,3.739560854999377,2.9176073278484953,0.18809512146711446,-0.7322466048337071,-0.7322466048337084,-0.7322466048337084,-0.7322466048337084,-0.7322466048337084,1.6174123625174797,1.6174123625174797,1.6174123625174797,1.6174123625174797,1.617412362517478,1.0405939251156227,0.8816266452361304,0.7818238506463596,0.41903724713568086,0.41903724713568063,0.41903724713568063,0.41903724713568063,0.41903724713568063,-20.96086610506074,-20.96086610506074,-20.96086610506074,-20.96086610506074,-20.960866105060745,-2.8254711130810035,-3.1092801006922435,0.0941471841263455,2.100931795480171,2.1009317954801725,2.1009317954801725,2.1009317954801725,2.1009317954801725,1.97780881104424,1.97780881104424,1.97780881104424,1.97780881104424,1.9778088110442391,0.8685518564490422,1.2211032867517184,0.6041285761726582,0.6470414999062504,0.6470414999062506,0.6470414999062506,0.6470414999062506,0.6470414999062506
G,-285.0306765017239,-59.025100623977806,-58.252382675372324,-1.3875911577231028,-7.483477553343556,-9.734557842211435,-19.97079115857719,-18.84658934198412,-16.48189971345097,-4.427869604601885,-5.433356398750011,-4.483711105283106,-9.126757121119086,33.607732143122604,16.677945235107817,16.56199616255424,13.011880390505022,4.633877960020279,5.24425674014695,6.279028417951537,4.005374378176027,3.1149782492868074,3.474651270244382,5.367279237186039,3.3064933015721336,1.6705318827117075,-379.56978920792784,-81.28802293348485,-82.39259268560323,-24.613558773681742,-16.88676354946057,-17.87560495201778,-33.386658640340826,-28.665724784781638,-20.421391200940462,-12.111978206307471,-13.272164708275465,-12.204096202271925,-12.579404723959172,-245.97071642247747,-20.94756499818866,-23.543366416834072,19.1798548161197,4.363427942630334,3.9512740585209536,-9.492008002625418,-11.214945526800395,-9.311497303503845,0.6915731047446336,8.156436749578852,0.7898396542599839,-5.4651606106405275,21.049114289136245,21.049114289136245,21.049114289136245,21.049114289136245,21.04911428913625,4.938251049825202,2.917439899097756,0.1311358598980991,0.8778835199453248,0.8778835199453232,0.8778835199453232,0.8778835199453232,0.8778835199453232,1.6295342634600352,1.6295342634600352,1.6295342634600352,1.6295342634600352,1.6295342634600336,1.48086478784767,0.7416135585835264,0.6389964794069137,0.27264173751574206,0.272641737515742,0.272641737515742,0.272641737515742,0.272641737515742,-17.365633093180254,-17.365633093180254,-17.365633093180254,-17.365633093180254,-17.365633093180257,-3.1959653120724143,-1.6166462683430216,1.8508931822723786,0.7877110893986653,0.787711089398666,0.787711089398666,0.787711089398666,0.787711089398666,1.7686741123943206,1.7686741123943206,1.7686741123943206,1.7686741123943206,1.7686741123943202,1.519315609270534,0.7407581331867039,0.9193142487993273,0.47003686300347586,0.4700368630034759,0.4700368630034759,0.4700368630034759,0.4700368630034759
E,-165.37002995558245,2.8705913102047393,-23.087575115310514,-4.0034084882824175,-7.167578624531426,-1.6568152846696516,0.06452620985677211,0.30051235720131153,3.05847308513868,2.431037503848295,0.9323037866122217,1.404319723344069,-0.2967807150380677,33.459059694274565,2.6463518983308862,7.56776748569106,2.782161557328848,3.781831613078554,1.2626927623218946,1.1370613136102703,1.1827611672738652,1.5778585680116324,1.2425607814389261,1.2082060325909172,1.1000911886934976,0.633684950606429,-256.6724951283019,-6.858481251814158,-37.85539482978644,-9.720744962758776,-15.424926469450337,-5.194612036917736,-2.221539860864884,-1.811548562556947,-0.2504854615096499,0.08169462439165195,-0.857608779343634,-1.730630177413789,-2.010430056125837,-131.01825673843115,6.999985744656014,-8.588078391777751,1.5667479129854294,-1.1936244028195244,1.1641045511468497,2.040327599612249,2.75646305170765,6.544413881332268,5.286275085456222,4.374851729425069,3.3352331125359402,0.8736134636466,11.910909519297025,11.910909519297025,11.910909519297025,11.910909519297025,11.910909519297032,1.541997931687958,2.2965380774215713,0.9516702088709119,0.6755446160362083,0.6755446160362083,0.6755446160362083,0.6755446160362083,0.6755446160362083,2.002878550616798,2.002878550616798,2.002878550616798,2.002878550616798,2.0028785506167983,0.6943387538518495,0.8372926118526343,0.44615006000745994,0.3261130403151415,0.3261130403151415,0.3261130403151415,0.3261130403151415,0.3261130403151415,-8.871788092697269,-8.871788092697269,-8.871788092697269,-8.871788092697269,-8.87178809269727,0.4150503428004179,-1.2483002688519969,-0.3933255891690179,-0.7063852375532332,-0.7063852375532333,-0.7063852375532333,-0.7063852375532333,-0.7063852375532333,2.300490173443297,2.300490173443297,2.300490173443297,2.300490173443297,2.3004901734432974,0.19271094813952144,0.3918807087491703,0.250050405705741,0.3378602749817662,0.33786027498176635,0.33786027498176635,0.33786027498176635,0.33786027498176635
A,-149.34661188503497,-0.8735787792186124,-24.473762289060993,-2.8388513089132728,-11.219057191657727,-1.9264432570017638,-5.216270457892989,-1.8130984858678636,-3.5677435905578867,-2.4196614730689134,-3.040355286214606,-2.8307104225643585,-2.2813160343458567,32.76020965251445,4.27260730845674,5.862289939559577,1.8285788350307632,3.4694603508823696,2.407539723690698,2.631653804514601,1.9026558452141806,1.7385805072498237,1.5044484394410005,1.155349351668622,1.3376263072174666,1.1516602136506262,-249.44819796389754,-5.893725240205223,-34.01949237978765,-6.138792521193792,-16.738612076000802,-6.294498218940511,-11.11385625367432,-5.256801787857473,-6.780044095135965,-4.639355536714266,-5.084460759826532,-5.702754062116125,-4.76700063789445,-119.60411356580352,13.645201243414181,-8.94715991493842,0.9634889763913843,-2.398339052439675,4.5494821408091894,0.33674262702417335,1.522316652483162,-0.3456106412832316,1.206079903646152,-0.6860597643199212,-0.46549923200892496,-0.005572905663167427,10.3287384295368,10.3287384295368,10.3287384295368,10.3287384295368,10.328738429536802,1.0764669616660618,1.7067861582042032,0.42051266161543066,0.6130571748119239,0.6130571748119238,0.6130571748119238,0.6130571748119238,0.6130571748119238,2.2423849945380225,2.2423849945380225,2.2423849945380225,2.2423849945380225,2.2423849945380225,0.48604107243919503,0.4188996145305443,0.17553477517552457,0.27198214478840643,0.2719821447884062,0.2719821447884062,0.2719821447884062,0.2719821447884062,-8.13311099727892,-8.13311099727892,-8.13311099727892,-8.13311099727892,-8.133110997278921,0.14425057428412044,-1.127733455708276,-0.08269387325734306,-0.4371119675738519,-0.43711196757385157,-0.43711196757385157,-0.43711196757385157,-0.43711196757385157,2.173297929353899,2.173297929353899,2.173297929353899,2.173297929353899,2.1732979293538994,0.3249003077345422,0.29174059697552346,0.177265759915978,0.1645340066671011,0.16453400666710108,0.16453400666710108,0.16453400666710108,0.16453400666710108
H,-167.16275552778916,8.756209106201725,-31.891725520962083,-7.679845424734696,-0.391483438308618,-6.0999947816564735,2.021122856784244,1.935249966450195,-2.630006014550603,0.7094183933625805,-0.9736559947248355,-1.951578389552401,0.3654365338595173,27.558905884142867,4.911513534713985,9.270624343288421,3.320694453801969,2.420926286275502,3.212813614961536,2.4376656217929815,2.1559590880131707,1.516754651817204,1.718327566571056,1.2749704439791252,1.7306355443952832,1.143365305403006,-252.34322891647315,-4.575932690207406,-49.05498612591988,-16.55208075169589,-4.3377391895669835,-11.00500977918662,-3.292732389718335,-1.1137821958322447,-5.978132850646762,-4.042397146882999,-4.331892910461731,-4.508455254197042,-1.7931692632812828,-131.90921919424264,16.964707477935665,-14.222186880518269,-1.921258786720699,8.597717653166134,3.87858496738767,9.768900514992527,6.523281716836349,0.8686634818498777,3.1127450574469653,1.6552634229294296,2.026389551832754,2.5521874715278114,11.784561133871176,11.784561133871176,11.784561133871176,11.784561133871176,11.784561133871176,1.2873465457556756,2.539971152581058,0.5022374658363966,0.1376256631479831,0.13762566314798305,0.13762566314798305,0.13762566314798305,0.13762566314798305,1.8619667378812788,1.8619667378812788,1.8619667378812788,1.8619667378812788,1.8619667378812776,0.7131003926729421,0.7194728738053756,0.22395425934562602,0.3617915641216215,0.3617915641216213,0.3617915641216213,0.3617915641216213,0.3617915641216213,-9.087240987204986,-9.087240987204986,-9.087240987204986,-9.087240987204986,-9.087240987204988,0.3541953212652197,-1.9793799811972785,-0.5724355354370075,-0.1251716498816393,-0.1251716498816394,-0.1251716498816394,-0.1251716498816394,-0.1251716498816394,1.8484219003909406,1.8484219003909406,1.8484219003909406,1.8484219003909406,1.848421900390941,0.5377654311531354,0.760754327215625,0.33101260619761436,0.26488601983497634,0.26488601983497645,0.26488601983497645,0.26488601983497645,0.26488601983497645
A,-160.44883528236298,-3.1118043479296773,-27.30142862705114,-5.095508389377727,-7.104952516573707,-0.8967664666407361,3.798578649981457,2.6275801559386647,3.4599524677706177,2.8119119329380804,1.1855559999280059,-0.1388701324175828,-1.3785767237810354,31.593710234391242,2.9784312993227378,6.457574168186538,2.012465588782488,2.72966666869723,1.473378923400633,1.8278777773934995,1.8248607081488946,2.017710015013656,1.7149466999886165,1.218586038651884,0.789147462271581,0.925599810106959,-252.81836818470305,-10.07085623901957,-41.425083652731814,-10.63554229559075,-12.400052097200838,-3.736316401579677,1.0235052031335798,-0.6426414328847823,-0.17572838723348566,-0.17762953900972112,-0.6364830670674535,-2.653038211095709,-3.5481271587780983,-118.05332183067284,1.9164082018285717,-15.252371487172283,-1.800467028346337,-1.155937687805129,1.9310533741678553,7.973454577628889,6.086571118301698,8.228227851461101,6.667218829089284,3.9881893756569715,1.0133199854031574,0.22742785240678343,12.320867683149023,12.320867683149023,12.320867683149023,12.320867683149023,12.320867683149025,2.3721452777520713,2.705405934435535,0.8629468199048755,0.3356246441788777,0.33562464417887816,0.33562464417887816,0.33562464417887816,0.33562464417887816,1.9869465455619209,1.9869465455619209,1.9869465455619209,1.9869465455619209,1.9869465455619217,0.6705574178027818,0.7032095835402855,0.323292646373282,0.21689754319713844,0.21689754319713841,0.21689754319713841,0.21689754319713841,0.21689754319713841,-8.586770055091293,-8.586770055091293,-8.586770055091293,-8.586770055091293,-8.586770055091295,-0.17619093030807995,-1.7823918053718493,-0.8209224460556837,-0.9660860757336227,-0.9660860757336233,-0.9660860757336233,-0.9660860757336233,-0.9660860757336233,2.0714258887968104,2.0714258887968104,2.0714258887968104,2.0714258887968104,2.0714258887968104,0.19464700217320807,0.3915244038898248,0.2487227790337886,0.31300341680852556,0.3130034168085257,0.3130034168085257,0.3130034168085257,0.3130034168085257
F,-317.44210224566746,-24.548808638244893,-68.00856550614148,-32.67961671241741,-15.10618069578557,-14.506572195441358,3.2447181808330203,-5.210998668627633,-9.985135509081715,-11.459910043937677,-17.971423729823336,-17.441792028621144,-9.894604164481953,36.03032028684748,7.012851364433767,14.119401523735892,12.055373904966862,12.228674582222677,2.49094871801147,7.835603095936719,7.858904620389122,4.580185319071363,4.2892706749786536,5.189385418234809,2.3505768992695297,2.055195809433492,-403.19095271781043,-43.425370764803404,-91.97841074985898,-54.163765573455876,-36.93304440447955,-19.943000134167875,-13.866289228534242,-23.95396956623044,-17.098067358172816,-18.984329310556582,-26.17650187665473,-21.952915144305784,-14.375298987119805,-249.3461450302615,-12.798370523928174,-34.242403598146794,-8.060829123589247,12.001190566173122,-10.420577965201367,13.704042523782727,7.598756609216006,-2.162874264188897,1.0415018930695323,-3.4493179243093692,-12.934265198053204,-5.8264396731410475,24.14201514576866,24.14201514576866,24.14201514576866,24.14201514576866,24.14201514576867,4.995233655543439,4.72242251684889,0.7536506707694066,-0.6106758095157946,-0.6106758095157938,-0.6106758095157938,-0.6106758095157938,-0.6106758095157938,2.3651156937935975,2.3651156937935975,2.3651156937935975,2.3651156937935975,2.3651156937935967,0.9189900026610942,0.750171795656119,0.9349857038033723,0.3316918825212999,0.3316918825213003,0.3316918825213003,0.3316918825213003,0.3316918825213003,-16.78329373231451,-16.78329373231451,-16.78329373231451,-16.78329373231451,-16.783293732314515,-1.6435038971781242,-4.860133149762012,-2.6155925321656475,-0.6985686644345479,-0.698568664434547,-0.698568664434547,-0.698568664434547,-0.698568664434547,2.2595548141124975,2.2595548141124975,2.2595548141124975,2.2595548141124975,2.259554814112498,0.6214331415167782,0.9825574518488285,1.6867332729277942,1.028727163484603,1.0287271634846027,1.0287271634846027,1.0287271634846027,1.0287271634846027
